,time,exchange,symbol,amount,volume,number_trades,amount_buy,volume_buy,number_trades_buy
0,2023-02-01T00:00:00.000000,binance-futures,BTCUSDT,899.6719999999747,20806482.67820001,6374,629.107999999992,14549200.830199992,4268
1,2023-02-01T00:01:00.000000,binance-futures,BTCUSDT,572.7219999999863,13243676.145399963,4182,188.65800000000064,4362620.088800008,1680
2,2023-02-01T00:02:00.000000,binance-futures,BTCUSDT,427.3419999999927,9883656.36019998,3324,255.124000000001,5900429.577199992,1960
3,2023-02-01T00:03:00.000000,binance-futures,BTCUSDT,1257.7779999999675,29120689.99699996,6686,866.3359999999947,20057757.74439991,4342
4,2023-02-01T00:04:00.000000,binance-futures,BTCUSDT,492.1139999999892,11387898.748399943,4020,99.7179999999999,2307932.6459999983,1154
5,2023-02-01T00:05:00.000000,binance-futures,BTCUSDT,1845.911999999928,42644257.78520021,11432,482.268,11140700.217399975,3912
6,2023-02-01T00:06:00.000000,binance-futures,BTCUSDT,1369.295999999961,31613734.71879976,8002,546.3119999999969,12612422.843400028,3696
7,2023-02-01T00:07:00.000000,binance-futures,BTCUSDT,373.4019999999942,8621354.253599986,3308,171.1240000000001,3950967.541200001,1402
8,2023-02-01T00:08:00.000000,binance-futures,BTCUSDT,552.3079999999882,12750624.447000002,4004,276.3760000000001,6380380.965400004,1722
9,2023-02-01T00:09:00.000000,binance-futures,BTCUSDT,2626.4620000000505,60578494.06060004,13582,1137.28199999999,26230433.11580001,5374
10,2023-02-01T00:10:00.000000,binance-futures,BTCUSDT,3021.762000000141,69648677.7593995,14432,1256.277999999969,28960429.99539992,6438
11,2023-02-01T00:11:00.000000,binance-futures,BTCUSDT,830.7339999999658,19155657.638000093,5698,303.71400000000125,7003168.653199991,2404
12,2023-02-01T00:12:00.000000,binance-futures,BTCUSDT,444.2939999999913,10249142.232200028,3666,255.9320000000012,5903805.384799996,2236
13,2023-02-01T00:13:00.000000,binance-futures,BTCUSDT,725.2279999999777,16739066.639599998,4570,443.9660000000008,10246855.40060001,2522
14,2023-02-01T00:14:00.000000,binance-futures,BTCUSDT,291.0380000000002,6717575.103999998,2744,139.69600000000003,3224216.5657999944,1552
15,2023-02-01T00:15:00.000000,binance-futures,BTCUSDT,334.381999999996,7716951.260400007,3248,128.7559999999999,2971437.353600004,1228
16,2023-02-01T00:16:00.000000,binance-futures,BTCUSDT,340.0379999999944,7846351.328999978,2976,243.39000000000115,5616131.332400006,2058
17,2023-02-01T00:17:00.000000,binance-futures,BTCUSDT,285.7319999999977,6593199.440199998,2682,103.92799999999966,2398064.316199997,1012
18,2023-02-01T00:18:00.000000,binance-futures,BTCUSDT,325.1539999999977,7503851.10099998,2718,125.33799999999972,2892546.9539999976,1316
19,2023-02-01T00:19:00.000000,binance-futures,BTCUSDT,276.9759999999996,6388830.21959999,2536,95.4719999999998,2202002.8732,948
20,2023-02-01T00:20:00.000000,binance-futures,BTCUSDT,190.388000000001,4391628.6668000175,2182,115.302,2659663.6300000004,1224
21,2023-02-01T00:21:00.000000,binance-futures,BTCUSDT,231.6680000000012,5346318.624200007,2460,117.28000000000016,2706442.137799999,1450
22,2023-02-01T00:22:00.000000,binance-futures,BTCUSDT,291.6239999999997,6729587.2989999885,2624,91.1200000000003,2102767.526999997,1236
23,2023-02-01T00:23:00.000000,binance-futures,BTCUSDT,179.63400000000092,4145953.498399999,1804,105.21799999999976,2428430.667599996,900
24,2023-02-01T00:24:00.000000,binance-futures,BTCUSDT,462.8139999999922,10678527.786599996,3520,286.2900000000003,6605675.499599992,1804
25,2023-02-01T00:25:00.000000,binance-futures,BTCUSDT,150.0920000000011,3462837.59259999,1854,71.28400000000013,1644585.202600002,636
26,2023-02-01T00:26:00.000000,binance-futures,BTCUSDT,303.28200000000004,6992738.640599974,2988,95.85800000000027,2210155.6056,1162
27,2023-02-01T00:27:00.000000,binance-futures,BTCUSDT,464.535999999992,10707089.983399997,3276,153.2400000000001,3532053.2412000024,1240
28,2023-02-01T00:28:00.000000,binance-futures,BTCUSDT,513.4679999999936,11834939.873199994,2678,134.81400000000016,3107262.7782000005,936
29,2023-02-01T00:29:00.000000,binance-futures,BTCUSDT,911.6939999999728,20998108.732799944,6126,475.594000000002,10953827.985200005,2318
30,2023-02-01T00:30:00.000000,binance-futures,BTCUSDT,2897.546000000108,66661496.14500006,15992,1086.913999999984,25002825.703799974,5676
31,2023-02-01T00:31:00.000000,binance-futures,BTCUSDT,1185.5899999999567,27295096.699599866,6922,717.203999999995,16509979.064200057,4074
32,2023-02-01T00:32:00.000000,binance-futures,BTCUSDT,610.2799999999833,14052681.783200044,4204,323.27200000000056,7444593.5814,2368
33,2023-02-01T00:33:00.000000,binance-futures,BTCUSDT,430.5379999999947,9920445.97360001,3328,331.7060000000019,7643087.500600006,2330
34,2023-02-01T00:34:00.000000,binance-futures,BTCUSDT,559.1259999999826,12889222.774200018,4226,314.10200000000094,7240419.347200001,2408
35,2023-02-01T00:35:00.000000,binance-futures,BTCUSDT,229.91600000000255,5298786.891600018,2940,136.96000000000035,3156489.169600004,1540
36,2023-02-01T00:36:00.000000,binance-futures,BTCUSDT,290.5619999999991,6698558.463599974,2728,158.05800000000033,3643725.111600002,1656
37,2023-02-01T00:37:00.000000,binance-futures,BTCUSDT,160.51200000000097,3700812.533400001,1820,114.38599999999988,2637336.261399996,1268
38,2023-02-01T00:38:00.000000,binance-futures,BTCUSDT,271.0940000000012,6252301.771600018,2870,192.97600000000077,4450846.058999999,1826
39,2023-02-01T00:39:00.000000,binance-futures,BTCUSDT,162.8260000000018,3755078.28840001,2122,94.02599999999984,2168360.033400001,1120
40,2023-02-01T00:40:00.000000,binance-futures,BTCUSDT,189.6840000000014,4375393.091799997,2012,102.5779999999998,2366136.7299999977,1202
41,2023-02-01T00:41:00.000000,binance-futures,BTCUSDT,886.8619999999753,20465745.54339994,4832,546.6000000000004,12612898.983599989,2792
42,2023-02-01T00:42:00.000000,binance-futures,BTCUSDT,261.3980000000004,6030126.201199995,2256,113.09999999999972,2609029.4940000027,1084
43,2023-02-01T00:43:00.000000,binance-futures,BTCUSDT,151.5580000000012,3496542.5362000074,1874,81.37799999999979,1877423.8999999997,968
44,2023-02-01T00:44:00.000000,binance-futures,BTCUSDT,288.30599999999987,6652358.705999987,1956,90.30999999999986,2083775.1969999971,998
45,2023-02-01T00:45:00.000000,binance-futures,BTCUSDT,246.5240000000013,5689400.669400017,2468,123.408,2848096.874,1402
46,2023-02-01T00:46:00.000000,binance-futures,BTCUSDT,177.12000000000126,4088302.2662000023,2084,118.68399999999971,2739489.316600004,1144
47,2023-02-01T00:47:00.000000,binance-futures,BTCUSDT,360.1719999999968,8316106.404200003,2518,242.48600000000044,5598958.922199994,1516
48,2023-02-01T00:48:00.000000,binance-futures,BTCUSDT,277.7979999999984,6413857.210799988,2576,81.74999999999999,1887489.5733999969,740
49,2023-02-01T00:49:00.000000,binance-futures,BTCUSDT,322.3959999999952,7441753.521999981,2628,142.5519999999995,3290631.6359999957,1366
50,2023-02-01T00:50:00.000000,binance-futures,BTCUSDT,503.7459999999846,11635393.680599907,3928,321.15999999999985,7418260.082000001,2126
51,2023-02-01T00:51:00.000000,binance-futures,BTCUSDT,540.3679999999848,12479101.897599977,3612,150.49999999999986,3475392.1537999976,1486
52,2023-02-01T00:52:00.000000,binance-futures,BTCUSDT,472.1319999999906,10906722.46539997,3008,378.45400000000166,8742619.448800009,1832
53,2023-02-01T00:53:00.000000,binance-futures,BTCUSDT,488.489999999992,11283212.380799975,3380,114.62599999999996,2647651.5990000046,1116
54,2023-02-01T00:54:00.000000,binance-futures,BTCUSDT,226.5620000000013,5229242.029799988,1804,79.79400000000007,1841641.5418,662
55,2023-02-01T00:55:00.000000,binance-futures,BTCUSDT,248.3020000000019,5730687.854999997,2338,108.6859999999999,2508426.3003999987,964
56,2023-02-01T00:56:00.000000,binance-futures,BTCUSDT,218.2040000000024,5036141.7634,2466,86.90399999999991,2005727.1142000025,856
57,2023-02-01T00:57:00.000000,binance-futures,BTCUSDT,190.890000000002,4406628.617800005,1878,97.74000000000004,2256416.660000001,752
58,2023-02-01T00:58:00.000000,binance-futures,BTCUSDT,248.28600000000105,5728878.961199975,2366,115.40799999999987,2662903.304200001,1090
59,2023-02-01T00:59:00.000000,binance-futures,BTCUSDT,137.9600000000005,3183287.891199991,1376,61.10400000000004,1409862.5684,606
60,2023-02-01T01:00:00.000000,binance-futures,BTCUSDT,178.4680000000009,4119376.032000007,2146,80.80600000000013,1865116.292,1056
61,2023-02-01T01:01:00.000000,binance-futures,BTCUSDT,249.89600000000135,5768783.385399991,2614,148.16999999999967,3420441.413799995,1464
62,2023-02-01T01:02:00.000000,binance-futures,BTCUSDT,221.7860000000014,5120906.646599995,2290,103.20399999999992,2383131.5985999973,1058
63,2023-02-01T01:03:00.000000,binance-futures,BTCUSDT,131.92000000000112,3046569.2837999915,1792,80.87200000000007,1867640.7206000003,862
64,2023-02-01T01:04:00.000000,binance-futures,BTCUSDT,295.46599999999864,6822960.150000007,2386,102.2799999999999,2362039.1714000013,900
65,2023-02-01T01:05:00.000000,binance-futures,BTCUSDT,60.15399999999996,1388826.6848000018,1066,29.777999999999945,687525.7155999999,658
66,2023-02-01T01:06:00.000000,binance-futures,BTCUSDT,115.31800000000112,2662273.8575999974,1858,44.13200000000023,1018854.9473999998,624
67,2023-02-01T01:07:00.000000,binance-futures,BTCUSDT,128.97200000000092,2977243.791600009,1368,47.57400000000008,1098198.010399999,420
68,2023-02-01T01:08:00.000000,binance-futures,BTCUSDT,228.85600000000116,5284882.579599982,1660,209.90000000000043,4847228.653800002,1334
69,2023-02-01T01:09:00.000000,binance-futures,BTCUSDT,433.6519999999911,10019201.335200028,3080,248.94000000000096,5751634.443600005,1674
70,2023-02-01T01:10:00.000000,binance-futures,BTCUSDT,165.33400000000114,3819887.3148000175,1960,97.88799999999983,2261591.5984000005,796
71,2023-02-01T01:11:00.000000,binance-futures,BTCUSDT,200.6260000000008,4635613.908400026,1956,117.63199999999992,2717958.824800003,992
72,2023-02-01T01:12:00.000000,binance-futures,BTCUSDT,219.96000000000203,5080589.56019999,2642,83.07399999999994,1918738.321200004,876
73,2023-02-01T01:13:00.000000,binance-futures,BTCUSDT,286.54199999999906,6617841.293800005,2058,115.97799999999954,2678682.0757999974,1026
74,2023-02-01T01:14:00.000000,binance-futures,BTCUSDT,226.77000000000115,5240649.795399997,2124,150.49600000000004,3477971.6028000046,1134
75,2023-02-01T01:15:00.000000,binance-futures,BTCUSDT,317.5919999999983,7338686.939200005,2516,124.26399999999953,2871470.705199997,1106
76,2023-02-01T01:16:00.000000,binance-futures,BTCUSDT,280.2919999999999,6475802.2620000085,2352,84.11799999999977,1943423.7187999992,730
